Respondent ID,Excel Row,LOHAS Segment,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Patagonia Engagement (1-5),Environmental Activism (1-5),Willingness to Pay 25% (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Price Insensitivity (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Recycling Behavior (1-5),Classification Reasoning
10210929192,145,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210912143,146,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210887963,147,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210887129,148,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210851004,149,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210833662,150,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210767262,151,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210747042,152,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210722963,153,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10210693170,154,LOHAS Leaning,5.000,Very High (Premium Payer),4.036,5,N/A,3,4,5,3,2,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210675825,155,LOHAS Leaning,5.000,Very High (Premium Payer),4.280,5,N/A,N/A,4,5,3,2,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210631014,156,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,1,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10210602289,157,LOHAS Learner,2.500,Low (Price Conscious),3.000,1,N/A,N/A,5,1,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210474644,158,LOHAS Learner,2.500,Low (Price Conscious),3.182,1,N/A,N/A,4,5,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210458317,159,LOHAS Learner,2.500,Low (Price Conscious),2.818,1,N/A,N/A,4,1,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210379072,160,LOHAS Learner,2.500,Low (Price Conscious),2.818,1,N/A,N/A,4,1,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210358389,161,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210338471,162,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210291865,163,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210284832,164,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210281900,165,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210258630,166,LOHAS Leaning,5.000,Very High (Premium Payer),3.727,5,N/A,N/A,4,1,N/A,1,5,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10210141292,167,LOHAS Leaning,5.000,Very High (Premium Payer),4.240,5,N/A,3,5,5,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210138829,168,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.680,1,N/A,3,4,1,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210123224,169,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10210089299,170,LOHAS Learner,2.500,Low (Price Conscious),3.240,1,N/A,3,4,5,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210047403,171,LOHAS Leaning,5.000,Very High (Premium Payer),3.964,5,N/A,3,4,5,3,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210042308,172,LOHAS Leaning,5.000,Very High (Premium Payer),4.034,5,3,N/A,4,5,3,2,5,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210028091,173,LOHAS Leaning,5.000,Very High (Premium Payer),4.031,5,3,3,5,5,3,1,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10210027917,174,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209973284,175,LOHAS Learner,2.500,Low (Price Conscious),3.036,1,N/A,3,4,5,3,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209955102,176,LOHAS Learner,2.500,Low (Price Conscious),3.455,1,N/A,N/A,5,5,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209899799,177,LOHAS Leaning,5.000,Very High (Premium Payer),4.286,5,N/A,3,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209891392,178,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209863296,179,LOHAS Leaning,5.000,Very High (Premium Payer),3.591,5,N/A,N/A,4,1,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10209858266,180,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209830834,181,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209796743,182,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209788058,183,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209773398,184,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209767607,185,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209758576,186,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209757758,187,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209736271,188,LOHAS Leaning,5.000,Very High (Premium Payer),3.679,5,N/A,3,4,1,3,2,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10209717041,189,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209709982,190,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209687958,191,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209683665,192,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209683071,193,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209677144,194,LOHAS Leaning,5.000,Very High (Premium Payer),3.893,5,N/A,3,4,5,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209663941,195,LOHAS Leaning,5.000,Very High (Premium Payer),4.160,5,N/A,N/A,4,5,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209663274,196,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209658308,197,LOHAS Leaning,5.000,Very High (Premium Payer),4.240,5,N/A,N/A,4,5,3,2,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209655202,198,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209652534,199,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209651200,200,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209650751,201,LOHAS Leaning,5.000,Very High (Premium Payer),3.800,5,N/A,3,4,1,N/A,2,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10209650747,202,LOHAS Learner,2.500,Low (Price Conscious),3.000,1,N/A,N/A,5,1,3,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209649078,203,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209620177,204,LOHAS Learner,2.500,Low (Price Conscious),3.273,1,N/A,N/A,4,5,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209617782,205,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209614921,206,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209592386,207,LOHAS Learner,2.500,Low (Price Conscious),3.273,1,N/A,N/A,4,5,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209578431,208,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209577926,209,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.680,1,N/A,3,4,1,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209576806,210,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209570682,211,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209550521,212,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209544379,213,LOHAS Leaning,5.000,Very High (Premium Payer),4.036,5,N/A,3,4,5,3,1,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209542140,214,LOHAS Leaning,5.000,Very High (Premium Payer),4.160,5,N/A,3,4,5,N/A,1,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209537721,215,LOHAS Leaning,5.000,Very High (Premium Payer),4.214,5,N/A,3,5,5,3,1,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209537710,216,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209501398,217,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,N/A,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209492114,218,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209483700,219,LOHAS Leaning,5.000,Very High (Premium Payer),4.280,5,N/A,N/A,4,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209477642,220,LOHAS Learner,2.500,Low (Price Conscious),2.840,1,N/A,3,4,1,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209476418,221,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209471810,222,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209468805,223,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209465361,224,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209463289,225,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209460705,226,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209454637,227,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209443109,228,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.654,1,3,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209434052,229,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209423702,230,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209421437,231,LOHAS Leaning,5.000,Very High (Premium Payer),4.000,5,N/A,N/A,4,5,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209417593,232,LOHAS Leaning,5.000,Very High (Premium Payer),3.750,5,N/A,3,5,1,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10209417464,233,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10209416763,234,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10209412933,235,LOHAS Learner,2.500,Low (Price Conscious),3.045,1,N/A,N/A,4,5,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
