Respondent ID,Excel Row,LOHAS Segment,Percentile Rank,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Willingness to Pay 25% (1-5),Patagonia Engagement (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Transparency Desire (1-5),Environmental Activism (1-5),Recycling Behavior (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Price Insensitivity (1-5),Classification Reasoning
10199453239,976,LOHAS Leader,89.0%,5.000,"Very High (Premium Payer - Proven)",4.072,5,4,N/A,5,3,5,3,4,4,4,2,"Top 89% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10199450483,980,LOHAS Leader,88.9%,5.000,"Very High (Premium Payer - Proven)",4.072,5,4,N/A,5,3,5,3,4,4,4,2,"Top 89% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10204191660,723,LOHAS Leader,88.8%,5.000,"Very High (Premium Payer - Proven)",4.072,5,5,N/A,5,3,1,3,5,5,5,1,"Top 89% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10211890746,94,LOHAS Leader,88.7%,5.000,"Very High (Premium Payer - Proven)",4.068,5,4,N/A,5,N/A,1,N/A,5,4,5,2,"Top 89% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205875644,516,LOHAS Leader,88.6%,5.000,"Very High (Premium Payer - Proven)",4.068,5,4,N/A,5,N/A,1,N/A,5,4,5,2,"Top 89% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10206337730,484,LOHAS Leader,88.5%,5.000,"Very High (Premium Payer - Proven)",4.061,5,5,N/A,1,3,5,N/A,5,4,5,2,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10202033547,849,LOHAS Leader,88.4%,5.000,"Very High (Premium Payer - Proven)",4.047,5,5,3,5,N/A,1,3,5,5,5,1,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10217002950,6,LOHAS Leader,88.3%,5.000,"Very High (Premium Payer - Proven)",4.029,5,5,N/A,1,N/A,5,N/A,5,4,4,1,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10205627698,550,LOHAS Leader,88.2%,5.000,"Very High (Premium Payer - Proven)",4.029,5,4,N/A,1,N/A,5,N/A,5,5,5,1,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10206946513,438,LOHAS Leader,88.1%,5.000,"Very High (Premium Payer - Proven)",4.029,5,5,N/A,1,N/A,5,N/A,4,4,5,1,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10199224536,1008,LOHAS Leader,88.0%,5.000,"Very High (Premium Payer - Proven)",4.014,5,4,3,5,3,5,3,5,4,4,2,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10209677144,194,LOHAS Leader,87.9%,5.000,"Very High (Premium Payer - Proven)",4.008,5,4,N/A,5,3,5,3,4,4,4,1,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10203587549,787,LOHAS Leader,87.8%,5.000,"Very High (Premium Payer - Proven)",4.008,5,4,N/A,5,3,5,3,4,4,4,1,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10210675825,155,LOHAS Leader,87.7%,5.000,"Very High (Premium Payer - Proven)",3.991,5,4,N/A,5,3,1,N/A,5,5,4,2,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10207294487,384,LOHAS Leaning,87.6%,5.000,"Very High (Premium Payer - Proven)",3.991,5,4,N/A,5,3,1,N/A,4,5,5,2,"Top 88% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205711530,533,LOHAS Leaning,87.5%,5.000,"Very High (Premium Payer - Proven)",3.991,5,5,N/A,1,3,5,N/A,4,4,5,2,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10204356819,690,LOHAS Leaning,87.4%,5.000,"Very High (Premium Payer - Proven)",3.991,5,5,N/A,5,3,1,N/A,5,4,4,1,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10212464765,72,LOHAS Leaning,87.3%,5.000,"Very High (Premium Payer - Proven)",3.976,5,4,N/A,5,3,1,3,5,5,5,2,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10208856469,301,LOHAS Leaning,87.2%,5.000,"Very High (Premium Payer - Proven)",3.951,5,5,N/A,1,N/A,5,N/A,4,4,4,1,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10201868743,892,LOHAS Leaning,87.1%,5.000,"Very High (Premium Payer - Proven)",3.944,5,5,N/A,1,3,5,3,4,5,4,2,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10206515103,465,LOHAS Leaning,87.0%,5.000,"Very High (Premium Payer - Proven)",3.944,5,5,N/A,1,3,5,3,4,5,5,1,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10208739488,306,LOHAS Leaning,86.9%,5.000,"Very High (Premium Payer - Proven)",3.938,5,5,N/A,1,N/A,5,3,5,4,4,1,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10204625965,663,LOHAS Leaning,86.8%,5.000,"Very High (Premium Payer - Proven)",3.922,5,4,N/A,5,3,1,N/A,4,5,4,2,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10204682831,661,LOHAS Leaning,86.7%,5.000,"Very High (Premium Payer - Proven)",3.922,5,5,N/A,5,3,1,N/A,4,4,4,1,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10203486942,794,LOHAS Leaning,86.6%,5.000,"Very High (Premium Payer - Proven)",3.922,5,4,N/A,5,3,1,N/A,4,5,5,1,"Top 87% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10201810792,905,LOHAS Leaning,86.5%,5.000,"Very High (Premium Payer - Proven)",3.922,5,4,N/A,5,3,1,N/A,4,5,5,1,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10206948638,435,LOHAS Leaning,86.4%,5.000,"Very High (Premium Payer - Proven)",3.913,5,4,N/A,5,N/A,1,N/A,4,4,4,2,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205583723,557,LOHAS Leaning,86.3%,5.000,"Very High (Premium Payer - Proven)",3.913,5,4,N/A,5,N/A,1,N/A,4,4,4,2,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10204079723,732,LOHAS Leaning,86.2%,5.000,"Very High (Premium Payer - Proven)",3.912,5,5,N/A,5,3,1,3,4,4,4,2,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10209417593,232,LOHAS Leaning,86.1%,5.000,"Very High (Premium Payer - Proven)",3.912,5,5,N/A,1,3,5,3,4,4,5,2,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10203849525,756,LOHAS Leaning,86.0%,5.000,"Very High (Premium Payer - Proven)",3.912,5,5,N/A,1,3,5,3,5,4,5,1,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10203623351,785,LOHAS Leaning,85.9%,5.000,"Very High (Premium Payer - Proven)",3.908,5,5,3,1,3,5,N/A,4,5,5,1,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10209175978,268,LOHAS Leaning,85.8%,5.000,"Very High (Premium Payer - Proven)",3.887,5,4,N/A,5,3,1,N/A,5,4,4,2,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10208875471,298,LOHAS Leaning,85.7%,5.000,"Very High (Premium Payer - Proven)",3.887,5,4,N/A,5,3,1,N/A,4,4,5,2,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10208981749,286,LOHAS Leaning,85.6%,5.000,"Very High (Premium Payer - Proven)",3.877,5,4,3,5,3,1,N/A,5,5,4,2,"Top 86% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205662002,542,LOHAS Leaning,85.5%,5.000,"Very High (Premium Payer - Proven)",3.867,5,4,N/A,1,N/A,5,3,4,5,4,2,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10214399009,39,LOHAS Leaning,85.4%,5.000,"Very High (Premium Payer - Proven)",3.852,5,4,N/A,5,3,1,N/A,4,5,4,1,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10208917347,292,LOHAS Leaning,85.3%,5.000,"Very High (Premium Payer - Proven)",3.852,5,4,N/A,5,3,1,N/A,4,5,4,1,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205993727,510,LOHAS Leaning,85.2%,5.000,"Very High (Premium Payer - Proven)",3.852,5,4,N/A,1,3,5,N/A,4,5,4,2,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10201867276,895,LOHAS Leaning,85.1%,5.000,"Very High (Premium Payer - Proven)",3.852,5,4,N/A,1,3,5,N/A,4,5,4,2,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10199559719,962,LOHAS Leaning,85.0%,5.000,"Very High (Premium Payer - Proven)",3.852,5,4,N/A,1,3,5,N/A,4,5,4,2,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10199246462,1006,LOHAS Leaning,84.9%,5.000,"Very High (Premium Payer - Proven)",3.852,5,4,N/A,1,3,5,N/A,4,5,4,2,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10214695589,27,LOHAS Leaning,84.8%,5.000,"Very High (Premium Payer - Proven)",3.848,5,4,N/A,5,3,1,3,5,5,4,1,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10214524474,32,LOHAS Leaning,84.7%,5.000,"Very High (Premium Payer - Proven)",3.835,5,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10211306981,118,LOHAS Leaning,84.6%,5.000,"Very High (Premium Payer - Proven)",3.835,5,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 85% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10207424922,378,LOHAS Leaning,84.5%,5.000,"Very High (Premium Payer - Proven)",3.835,5,4,N/A,1,N/A,5,N/A,4,4,4,2,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10205435865,588,LOHAS Leaning,84.4%,5.000,"Very High (Premium Payer - Proven)",3.835,5,4,N/A,5,N/A,1,N/A,4,4,4,1,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10201573268,949,LOHAS Leaning,84.3%,5.000,"Very High (Premium Payer - Proven)",3.835,5,4,N/A,5,N/A,1,N/A,4,4,4,1,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10207743109,361,LOHAS Leaning,84.2%,5.000,"Very High (Premium Payer - Proven)",3.835,5,4,N/A,1,N/A,5,N/A,4,4,5,1,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10211315114,115,LOHAS Leaning,84.1%,5.000,"Very High (Premium Payer - Proven)",3.832,5,4,N/A,1,N/A,5,3,4,4,5,2,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10211991774,90,LOHAS Leaning,84.0%,5.000,"Very High (Premium Payer - Proven)",3.831,5,5,3,1,N/A,5,N/A,4,4,4,1,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10210291865,163,LOHAS Leaning,83.9%,5.000,"Very High (Premium Payer - Proven)",3.817,5,4,N/A,5,3,1,N/A,4,4,4,2,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10209416763,234,LOHAS Leaning,83.8%,5.000,"Very High (Premium Payer - Proven)",3.817,5,4,N/A,5,3,1,N/A,4,4,4,2,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10207999079,356,LOHAS Leaning,83.7%,5.000,"Very High (Premium Payer - Proven)",3.817,5,4,N/A,5,3,1,N/A,4,4,4,2,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10201583903,944,LOHAS Leaning,83.6%,5.000,"Very High (Premium Payer - Proven)",3.817,5,4,N/A,5,3,1,N/A,4,4,4,2,"Top 84% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10206303911,489,LOHAS Leaning,83.5%,5.000,"Very High (Premium Payer - Proven)",3.817,5,4,N/A,5,3,1,N/A,5,4,4,1,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10202833299,810,LOHAS Leaning,83.4%,5.000,"Very High (Premium Payer - Proven)",3.817,5,4,N/A,5,3,1,N/A,5,4,4,1,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10203417105,796,LOHAS Leaning,83.3%,5.000,"Very High (Premium Payer - Proven)",3.816,5,4,N/A,5,3,1,3,4,4,5,2,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205050810,640,LOHAS Leaning,83.2%,5.000,"Very High (Premium Payer - Proven)",3.815,5,4,3,5,3,1,N/A,5,5,4,1,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10204304522,697,LOHAS Leaning,83.1%,5.000,"Very High (Premium Payer - Proven)",3.815,5,4,3,5,3,1,N/A,5,5,4,1,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10206282316,492,LOHAS Leaning,83.0%,5.000,"Very High (Premium Payer - Proven)",3.814,5,4,3,5,3,1,3,5,5,4,2,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10207281100,385,LOHAS Leaning,82.9%,5.000,"Very High (Premium Payer - Proven)",3.784,5,4,N/A,1,3,5,3,4,5,5,1,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10206457378,471,LOHAS Leaning,82.8%,5.000,"Very High (Premium Payer - Proven)",3.784,5,4,N/A,1,3,5,3,4,5,5,1,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10216932134,16,LOHAS Leaning,82.7%,5.000,"Very High (Premium Payer - Proven)",3.783,5,4,N/A,1,3,5,N/A,4,5,4,1,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10211556713,108,LOHAS Leaning,82.6%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,4,2,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10210722963,153,LOHAS Leaning,82.5%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,4,2,"Top 83% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10204283746,701,LOHAS Leaning,82.4%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,4,2,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10199501590,967,LOHAS Leaning,82.3%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,4,2,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10199263663,985,LOHAS Leaning,82.2%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,5,4,4,1,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10205454759,582,LOHAS Leaning,82.1%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,5,1,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10205184804,623,LOHAS Leaning,82.0%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,5,1,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10202811273,811,LOHAS Leaning,81.9%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,5,1,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10199501492,968,LOHAS Leaning,81.8%,5.000,"Very High (Premium Payer - Proven)",3.761,5,4,N/A,1,N/A,5,3,4,4,5,1,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10201584655,942,LOHAS Leaning,81.7%,5.000,"Very High (Premium Payer - Proven)",3.757,5,5,N/A,1,N/A,1,N/A,5,5,4,1,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10205927793,513,LOHAS Leaning,81.6%,5.000,"Very High (Premium Payer - Proven)",3.757,5,5,3,1,3,5,3,4,4,4,2,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10204919000,647,LOHAS Leaning,81.5%,5.000,"Very High (Premium Payer - Proven)",3.752,5,4,N/A,5,3,1,3,4,4,4,2,"Top 82% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10211020345,137,LOHAS Leaning,81.4%,5.000,"Very High (Premium Payer - Proven)",3.752,5,4,N/A,1,3,5,3,5,4,4,2,"Top 81% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
